snapshot_date,account_id,closing_balance
2026-04-28,A000073,6418.89
2026-05-28,A000073,7269.48
2026-06-28,A000073,7101.4
2025-07-28,A000074,10209.1
2025-08-28,A000074,10224.87
2025-09-28,A000074,10343.88
2025-10-28,A000074,9920.5
2025-11-28,A000074,10169.66
2025-12-28,A000074,10135.09
2026-01-28,A000074,9898.27
2026-02-28,A000074,9550.3
2026-03-28,A000074,9840.06
2026-04-28,A000074,10815.12
2026-05-28,A000074,10436.01
2026-06-28,A000074,10330.65
2025-07-28,A000075,12742.46
2025-08-28,A000075,13784.46
2025-09-28,A000075,13504.56
2025-10-28,A000075,14246.65
2025-11-28,A000075,15371.35
2025-12-28,A000075,16663.77
2026-01-28,A000075,16307.88
2026-02-28,A000075,17132.08
2026-03-28,A000075,17271.75
2026-04-28,A000075,17011.53
2026-05-28,A000075,16386.98
2026-06-28,A000075,16687.45
2025-07-28,A000076,7910.37
2025-08-28,A000076,7825.4
2025-09-28,A000076,8073.74
2025-10-28,A000076,9034.64
2025-11-28,A000076,9146.64
2025-12-28,A000076,10049.34
2026-01-28,A000076,10264.04
2026-02-28,A000076,10530.41
2026-03-28,A000076,11234.76
2026-04-28,A000076,11164.21
2026-05-28,A000076,10472.21
2026-06-28,A000076,9340.71
2025-07-28,A000077,15038.23
2025-08-28,A000077,14534.75
2025-09-28,A000077,15224.81
2025-10-28,A000077,15610.03
2025-11-28,A000077,16744.92
2025-12-28,A000077,16358.43
2026-01-28,A000077,15932.22
2026-02-28,A000077,15822.3
2026-03-28,A000077,16208.88
2026-04-28,A000077,16050.54
2026-05-28,A000077,16379.46
2026-06-28,A000077,17217.69
2025-07-28,A000078,9199.44
2025-08-28,A000078,10511.55
2025-09-28,A000078,11201.6
2025-10-28,A000078,12970.09
2025-11-28,A000078,12724.01
2025-12-28,A000078,12108.2
2026-01-28,A000078,12997.43
2026-02-28,A000078,12179.91
2026-03-28,A000078,12863.93
2026-04-28,A000078,14498.2
2026-05-28,A000078,14944.75
2026-06-28,A000078,14206.91
2025-07-28,A000079,13609.77
2025-08-28,A000079,13398.07
2025-09-28,A000079,13382.17
2025-10-28,A000079,13279.82
2025-11-28,A000079,13467.24
2025-12-28,A000079,13368.93
2026-01-28,A000079,13097.18
2026-02-28,A000079,13649.92
2026-03-28,A000079,13866.03
2026-04-28,A000079,14287.5
2026-05-28,A000079,14708.33
2026-06-28,A000079,14697.23
2025-07-28,A000080,15549.93
2025-08-28,A000080,16115.43
2025-09-28,A000080,15354.66
2025-10-28,A000080,15645.28
2025-11-28,A000080,16506.93
2025-12-28,A000080,15982.64
2026-01-28,A000080,15314.56
2026-02-28,A000080,16753.71
2026-03-28,A000080,17812.48
2026-04-28,A000080,18406.63
2026-05-28,A000080,18799.77
2026-06-28,A000080,19729.91
2025-07-28,A000081,9909.81
2025-08-28,A000081,8502.64
2025-09-28,A000081,8034.25
2025-10-28,A000081,7757.36
2025-11-28,A000081,8628.33
2025-12-28,A000081,9272.14
2026-01-28,A000081,8232.36
2026-02-28,A000081,9769.26
2026-03-28,A000081,10830.23
2026-04-28,A000081,9933.76
2026-05-28,A000081,10495.51
2026-06-28,A000081,11690.82
2025-07-28,A000082,8744.13
2025-08-28,A000082,9639.31
2025-09-28,A000082,10032.33
2025-10-28,A000082,10131.92
2025-11-28,A000082,10547.49
2025-12-28,A000082,11541.21
2026-01-28,A000082,11549.29
2026-02-28,A000082,12138.91
2026-03-28,A000082,13206.41
2026-04-28,A000082,13309.21
2026-05-28,A000082,13222.91
2026-06-28,A000082,14512.1
2025-07-28,A000083,-75.71
2025-08-28,A000083,798.32
2025-09-28,A000083,964.97
2025-10-28,A000083,1709.16
2025-11-28,A000083,1415.96
2025-12-28,A000083,980.97
2026-01-28,A000083,916.41
2026-02-28,A000083,1663.49
2026-03-28,A000083,2568.61
2026-04-28,A000083,3181.19
2026-05-28,A000083,3278.21
2026-06-28,A000083,3355.11
2025-07-28,A000084,3272.8
2025-08-28,A000084,4352.74
2025-09-28,A000084,4830.69
2025-10-28,A000084,5117.81
2025-11-28,A000084,4547.96
2025-12-28,A000084,5093.26
2026-01-28,A000084,4945.32
2026-02-28,A000084,5524.31
2026-03-28,A000084,6393.17
2026-04-28,A000084,6344.72
2026-05-28,A000084,6611.94
2026-06-28,A000084,6425.9
2025-07-28,A000085,11323.76
2025-08-28,A000085,10694.51
2025-09-28,A000085,9915.02
2025-10-28,A000085,9574.31
2025-11-28,A000085,9386.34
2025-12-28,A000085,9663.09
2026-01-28,A000085,10208.43
2026-02-28,A000085,9361.33
2026-03-28,A000085,8978.45
2026-04-28,A000085,8657.86
2026-05-28,A000085,7762.29
2026-06-28,A000085,7632.59
2025-07-28,A000086,11202.3
2025-08-28,A000086,11569.7
2025-09-28,A000086,12506.31
2025-10-28,A000086,12990.25
2025-11-28,A000086,13981.18
2025-12-28,A000086,13513.18
2026-01-28,A000086,13789.71
2026-02-28,A000086,14002.02
2026-03-28,A000086,13672.57
2026-04-28,A000086,13518.76
2026-05-28,A000086,14419.99
2026-06-28,A000086,15435.51
2025-07-28,A000087,7472.75
2025-08-28,A000087,9167.03
2025-09-28,A000087,11131.18
2025-10-28,A000087,11772.79
2025-11-28,A000087,12924.38
2025-12-28,A000087,13466.09
2026-01-28,A000087,14066.43
2026-02-28,A000087,13029.87
2026-03-28,A000087,12443.63
2026-04-28,A000087,14092.97
2026-05-28,A000087,15956.03
2026-06-28,A000087,15511.52
2025-07-28,A000088,8738.68
2025-08-28,A000088,10337.03
2025-09-28,A000088,9856.48
2025-10-28,A000088,9559.2
2025-11-28,A000088,11505.39
2025-12-28,A000088,10992.56
2026-01-28,A000088,10960.48
2026-02-28,A000088,12560.69
2026-03-28,A000088,12158.32
2026-04-28,A000088,11474.56
2026-05-28,A000088,11654.5
2026-06-28,A000088,11883.75
2025-07-28,A000089,4097.89
2025-08-28,A000089,3787.91
2025-09-28,A000089,4373.3
2025-10-28,A000089,4375.51
2025-11-28,A000089,4389.0
2025-12-28,A000089,4071.16
2026-01-28,A000089,3971.98
2026-02-28,A000089,4027.92
2026-03-28,A000089,3824.09
2026-04-28,A000089,4041.94
2026-05-28,A000089,4721.2
2026-06-28,A000089,4471.61
2025-07-28,A000090,16261.19
2025-08-28,A000090,16803.59
2025-09-28,A000090,16573.66
2025-10-28,A000090,16555.89
2025-11-28,A000090,17151.35
2025-12-28,A000090,16982.45
2026-01-28,A000090,17273.34
2026-02-28,A000090,17571.98
2026-03-28,A000090,18215.82
2026-04-28,A000090,17999.03
2026-05-28,A000090,18334.39
2026-06-28,A000090,18190.47
2025-07-28,A000091,16437.82
2025-08-28,A000091,16873.85
2025-09-28,A000091,18196.71
2025-10-28,A000091,19518.18
2025-11-28,A000091,18767.36
2025-12-28,A000091,18177.98
2026-01-28,A000091,18227.55
2026-02-28,A000091,17755.54
2026-03-28,A000091,17668.8
2026-04-28,A000091,17508.83
2026-05-28,A000091,19104.0
2026-06-28,A000091,20007.8
2025-07-28,A000092,12404.7
2025-08-28,A000092,12852.3
2025-09-28,A000092,13597.07
2025-10-28,A000092,13372.77
2025-11-28,A000092,14180.29
2025-12-28,A000092,13933.63
2026-01-28,A000092,14244.43
2026-02-28,A000092,14884.88
2026-03-28,A000092,15742.89
2026-04-28,A000092,15987.5
2026-05-28,A000092,15634.07
2026-06-28,A000092,15983.43
2025-07-28,A000093,886.4
2025-08-28,A000093,1531.88
2025-09-28,A000093,1057.7
2025-10-28,A000093,1949.43
2025-11-28,A000093,2788.13
2025-12-28,A000093,2649.52
2026-01-28,A000093,2613.76
2026-02-28,A000093,3042.35
2026-03-28,A000093,3135.8
2026-04-28,A000093,4206.93
2026-05-28,A000093,4477.9
2026-06-28,A000093,4217.66
2025-07-28,A000094,637.62
2025-08-28,A000094,1280.58
2025-09-28,A000094,2991.54
2025-10-28,A000094,3452.3
2025-11-28,A000094,4087.62
2025-12-28,A000094,4797.23
2026-01-28,A000094,5678.53
2026-02-28,A000094,4872.73
2026-03-28,A000094,5183.44
2026-04-28,A000094,4737.49
2026-05-28,A000094,6453.21
2026-06-28,A000094,6874.54
2025-07-28,A000095,11951.81
2025-08-28,A000095,11629.76
2025-09-28,A000095,12399.47
2025-10-28,A000095,12301.89
2025-11-28,A000095,12587.46
2025-12-28,A000095,12127.58
2026-01-28,A000095,12054.67
2026-02-28,A000095,11829.53
2026-03-28,A000095,12304.82
2026-04-28,A000095,12265.94
2026-05-28,A000095,11787.28
2026-06-28,A000095,11299.38
2025-07-28,A000096,16452.2
2025-08-28,A000096,16204.46
2025-09-28,A000096,16371.63
2025-10-28,A000096,17717.88
2025-11-28,A000096,17717.73
2025-12-28,A000096,18849.84
2026-01-28,A000096,19026.83
2026-02-28,A000096,19268.17
2026-03-28,A000096,20842.07
2026-04-28,A000096,20059.61
2026-05-28,A000096,21209.31
2026-06-28,A000096,22559.93
2025-07-28,A000097,7596.77
2025-08-28,A000097,8778.72
2025-09-28,A000097,8266.65
2025-10-28,A000097,7767.34
2025-11-28,A000097,8748.01
2025-12-28,A000097,9669.96
2026-01-28,A000097,9507.47
2026-02-28,A000097,10415.67
2026-03-28,A000097,11039.43
2026-04-28,A000097,10459.18
2026-05-28,A000097,10614.05
2026-06-28,A000097,11524.44
2025-07-28,A000098,10648.8
2025-08-28,A000098,10500.78
2025-09-28,A000098,11010.04
2025-10-28,A000098,11140.8
2025-11-28,A000098,10948.38
2025-12-28,A000098,10906.06
2026-01-28,A000098,11100.24
2026-02-28,A000098,11192.27
2026-03-28,A000098,11487.31
2026-04-28,A000098,11731.91
2026-05-28,A000098,12261.63
2026-06-28,A000098,12513.39
2025-07-28,A000099,11232.44
2025-08-28,A000099,10721.51
2025-09-28,A000099,10277.07
2025-10-28,A000099,10966.35
2025-11-28,A000099,11118.28
2025-12-28,A000099,10717.45
2026-01-28,A000099,10376.22
2026-02-28,A000099,10294.72
2026-03-28,A000099,11020.13
2026-04-28,A000099,11882.99
2026-05-28,A000099,12676.16
2026-06-28,A000099,13872.04
2025-07-28,A000100,2299.53
2025-08-28,A000100,1944.89
2025-09-28,A000100,2397.38
2025-10-28,A000100,3097.4
2025-11-28,A000100,3117.11
2025-12-28,A000100,3398.12
2026-01-28,A000100,2981.08
2026-02-28,A000100,3739.7
2026-03-28,A000100,3583.93
2026-04-28,A000100,3950.02
2026-05-28,A000100,3567.73
2026-06-28,A000100,3532.36
2025-07-28,A000101,1139.0
2025-08-28,A000101,1846.48
2025-09-28,A000101,1840.73
2025-10-28,A000101,2056.89
2025-11-28,A000101,2261.13
2025-12-28,A000101,1955.75
2026-01-28,A000101,2323.71
2026-02-28,A000101,2936.81
2026-03-28,A000101,2710.52
2026-04-28,A000101,3173.66
2026-05-28,A000101,3451.22
2026-06-28,A000101,3102.47
2025-07-28,A000102,8526.48
2025-08-28,A000102,9776.14
2025-09-28,A000102,10073.22
2025-10-28,A000102,9645.25
2025-11-28,A000102,9118.34
2025-12-28,A000102,9077.9
2026-01-28,A000102,9682.47
2026-02-28,A000102,9895.41
2026-03-28,A000102,9217.53
2026-04-28,A000102,9815.25
2026-05-28,A000102,11215.1
2026-06-28,A000102,11943.5
2025-07-28,A000103,7936.48
2025-08-28,A000103,7625.1
2025-09-28,A000103,7416.35
2025-10-28,A000103,8182.18
2025-11-28,A000103,8930.19
2025-12-28,A000103,9221.49
2026-01-28,A000103,9609.68
2026-02-28,A000103,9455.1
2026-03-28,A000103,9790.52
2026-04-28,A000103,10221.29
2026-05-28,A000103,10667.38
2026-06-28,A000103,10618.27
2025-07-28,A000104,12881.54
2025-08-28,A000104,12081.37
2025-09-28,A000104,11113.56
2025-10-28,A000104,10650.11
2025-11-28,A000104,11159.18
2025-12-28,A000104,13016.83
2026-01-28,A000104,14316.4
2026-02-28,A000104,15060.44
2026-03-28,A000104,16453.4
2026-04-28,A000104,15855.93
2026-05-28,A000104,15138.13
2026-06-28,A000104,17241.59
2025-07-28,A000105,3359.38
2025-08-28,A000105,3973.92
2025-09-28,A000105,3685.73
2025-10-28,A000105,3486.25
2025-11-28,A000105,3271.12
2025-12-28,A000105,2835.2
2026-01-28,A000105,2859.06
2026-02-28,A000105,3648.17
2026-03-28,A000105,4482.05
2026-04-28,A000105,4385.03
2026-05-28,A000105,4172.0
2026-06-28,A000105,4233.85
2025-07-28,A000106,16387.7
2025-08-28,A000106,16511.09
2025-09-28,A000106,16282.17
2025-10-28,A000106,16331.65
2025-11-28,A000106,16442.76
2025-12-28,A000106,16526.56
2026-01-28,A000106,17231.09
2026-02-28,A000106,17060.99
2026-03-28,A000106,17357.22
2026-04-28,A000106,17876.94
2026-05-28,A000106,18292.48
2026-06-28,A000106,18148.71
2025-07-28,A000107,12353.72
2025-08-28,A000107,12871.75
2025-09-28,A000107,14112.17
2025-10-28,A000107,13970.18
2025-11-28,A000107,13834.99
2025-12-28,A000107,13968.02
2026-01-28,A000107,14511.6
2026-02-28,A000107,14891.35
2026-03-28,A000107,14209.59
2026-04-28,A000107,15168.1
2026-05-28,A000107,15459.96
2026-06-28,A000107,17187.39
2025-07-28,A000108,9424.14
2025-08-28,A000108,9094.78
2025-09-28,A000108,8729.95
2025-10-28,A000108,9239.1
2025-11-28,A000108,9660.14
2025-12-28,A000108,9851.33
2026-01-28,A000108,10478.36
2026-02-28,A000108,10757.11
2026-03-28,A000108,10886.51
2026-04-28,A000108,11418.74
2026-05-28,A000108,11511.09
2026-06-28,A000108,12218.37
2025-07-28,A000109,15550.14
2025-08-28,A000109,14930.82
2025-09-28,A000109,14188.38
2025-10-28,A000109,15063.06
2025-11-28,A000109,15306.87
2025-12-28,A000109,16473.46
2026-01-28,A000109,19249.67
2026-02-28,A000109,19013.45
2026-03-28,A000109,18035.05
2026-04-28,A000109,19218.25
2026-05-28,A000109,20972.07
2026-06-28,A000109,21375.81
2025-07-28,A000110,8669.65
2025-08-28,A000110,8375.18
2025-09-28,A000110,8974.88
2025-10-28,A000110,9913.92
2025-11-28,A000110,10309.97
2025-12-28,A000110,10196.48
2026-01-28,A000110,11092.52
2026-02-28,A000110,10970.63
2026-03-28,A000110,10564.03
2026-04-28,A000110,9971.98
2026-05-28,A000110,9754.52
2026-06-28,A000110,10738.18
2025-07-28,A000111,11917.3
2025-08-28,A000111,12234.47
2025-09-28,A000111,12621.8
2025-10-28,A000111,12598.61
2025-11-28,A000111,13097.75
2025-12-28,A000111,13052.12
2026-01-28,A000111,12968.76
2026-02-28,A000111,13370.1
2026-03-28,A000111,13807.43
2026-04-28,A000111,13764.15
2026-05-28,A000111,13891.19
2026-06-28,A000111,14044.16
2025-07-28,A000112,6689.99
2025-08-28,A000112,6428.26
2025-09-28,A000112,6542.72
2025-10-28,A000112,6336.5
2025-11-28,A000112,6510.26
2025-12-28,A000112,6990.8
2026-01-28,A000112,7495.32
2026-02-28,A000112,7430.82
2026-03-28,A000112,7758.74
2026-04-28,A000112,8259.17
2026-05-28,A000112,8340.23
2026-06-28,A000112,8340.09
2025-07-28,A000113,6737.0
2025-08-28,A000113,6332.87
2025-09-28,A000113,5640.64
2025-10-28,A000113,5523.56
2025-11-28,A000113,5447.17
2025-12-28,A000113,5056.6
2026-01-28,A000113,4928.81
2026-02-28,A000113,5049.56
2026-03-28,A000113,4781.35
2026-04-28,A000113,4086.51
2026-05-28,A000113,3598.99
2026-06-28,A000113,3497.14
2025-07-28,A000114,14745.91
2025-08-28,A000114,14898.72
2025-09-28,A000114,15355.14
2025-10-28,A000114,15094.76
2025-11-28,A000114,14772.22
2025-12-28,A000114,14519.74
2026-01-28,A000114,14166.81
2026-02-28,A000114,14192.24
2026-03-28,A000114,14201.59
2026-04-28,A000114,14150.62
2026-05-28,A000114,14096.07
2026-06-28,A000114,14638.71
2025-07-28,A000115,14900.08
2025-08-28,A000115,15007.11
2025-09-28,A000115,15088.94
2025-10-28,A000115,14855.15
2025-11-28,A000115,15369.44
2025-12-28,A000115,15475.89
2026-01-28,A000115,15556.68
2026-02-28,A000115,15949.77
2026-03-28,A000115,15940.14
2026-04-28,A000115,16103.32
2026-05-28,A000115,15981.49
2026-06-28,A000115,15651.77
2025-07-28,A000116,15643.55
2025-08-28,A000116,15556.65
2025-09-28,A000116,15059.81
2025-10-28,A000116,15939.02
2025-11-28,A000116,16923.5
2025-12-28,A000116,17963.79
2026-01-28,A000116,18323.1
2026-02-28,A000116,19324.68
2026-03-28,A000116,20065.04
2026-04-28,A000116,19661.84
2026-05-28,A000116,19401.11
2026-06-28,A000116,18840.92
2025-07-28,A000117,12333.26
2025-08-28,A000117,12930.26
2025-09-28,A000117,13243.76
2025-10-28,A000117,13685.39
2025-11-28,A000117,13831.88
2025-12-28,A000117,13260.43
2026-01-28,A000117,12994.16
2026-02-28,A000117,12757.82
2026-03-28,A000117,12528.37
2026-04-28,A000117,12616.75
2026-05-28,A000117,12938.73
2026-06-28,A000117,12503.06
2025-07-28,A000118,15955.0
2025-08-28,A000118,15948.89
2025-09-28,A000118,16287.37
2025-10-28,A000118,17141.48
2025-11-28,A000118,17534.56
2025-12-28,A000118,17500.98
2026-01-28,A000118,17691.94
2026-02-28,A000118,18461.18
2026-03-28,A000118,18077.03
2026-04-28,A000118,18906.98
2026-05-28,A000118,19131.97
2026-06-28,A000118,18823.18
2025-07-28,A000119,9972.05
2025-08-28,A000119,11113.28
2025-09-28,A000119,11798.66
2025-10-28,A000119,13409.31
2025-11-28,A000119,14898.74
2025-12-28,A000119,14270.4
2026-01-28,A000119,15396.33
2026-02-28,A000119,16091.76
2026-03-28,A000119,16999.17
2026-04-28,A000119,16728.96
2026-05-28,A000119,18339.29
2026-06-28,A000119,18398.94
2025-07-28,A000120,8709.5
2025-08-28,A000120,8354.85
2025-09-28,A000120,7505.32
2025-10-28,A000120,8922.34
2025-11-28,A000120,9674.89
2025-12-28,A000120,9114.01
2026-01-28,A000120,8611.72
2026-02-28,A000120,8488.45
2026-03-28,A000120,7892.37
2026-04-28,A000120,8338.82
2026-05-28,A000120,8912.92
2026-06-28,A000120,10176.76
2025-07-28,A000121,11090.9
2025-08-28,A000121,11713.1
2025-09-28,A000121,11401.52
2025-10-28,A000121,11867.49
2025-11-28,A000121,11769.66
2025-12-28,A000121,11489.35
2026-01-28,A000121,11751.15
2026-02-28,A000121,12283.18
2026-03-28,A000121,12652.88
2026-04-28,A000121,12604.98
2026-05-28,A000121,12612.61
2026-06-28,A000121,12574.92
2025-07-28,A000122,15300.86
2025-08-28,A000122,16061.32
2025-09-28,A000122,15637.73
2025-10-28,A000122,16018.84
2025-11-28,A000122,16955.71
2025-12-28,A000122,17821.95
2026-01-28,A000122,18191.99
2026-02-28,A000122,18686.21
2026-03-28,A000122,19527.5
2026-04-28,A000122,19108.59
2026-05-28,A000122,19870.54
2026-06-28,A000122,20332.62
2025-07-28,A000123,1163.17
2025-08-28,A000123,1034.06
2025-09-28,A000123,1376.75
2025-10-28,A000123,1446.41
2025-11-28,A000123,1891.41
2025-12-28,A000123,1576.01
2026-01-28,A000123,1257.0
2026-02-28,A000123,2192.84
2026-03-28,A000123,2375.74
2026-04-28,A000123,3033.05
2026-05-28,A000123,2813.65
2026-06-28,A000123,2465.7
2025-07-28,A000124,11235.32
2025-08-28,A000124,11233.41
2025-09-28,A000124,12437.82
2025-10-28,A000124,12211.5
2025-11-28,A000124,12842.99
2025-12-28,A000124,12398.5
2026-01-28,A000124,12499.22
2026-02-28,A000124,13525.53
2026-03-28,A000124,13698.83
2026-04-28,A000124,14241.73
2026-05-28,A000124,13361.94
2026-06-28,A000124,12843.52
2025-07-28,A000125,14798.59
2025-08-28,A000125,14026.32
2025-09-28,A000125,13474.99
2025-10-28,A000125,14305.57
2025-11-28,A000125,14064.21
2025-12-28,A000125,15610.67
2026-01-28,A000125,15106.73
2026-02-28,A000125,16202.77
2026-03-28,A000125,16063.25
2026-04-28,A000125,15641.46
2026-05-28,A000125,15956.93
2026-06-28,A000125,16735.48
2025-07-28,A000126,1928.37
2025-08-28,A000126,1354.68
2025-09-28,A000126,928.59
2025-10-28,A000126,1992.2
2025-11-28,A000126,2069.4
2025-12-28,A000126,2149.26
2026-01-28,A000126,1460.75
2026-02-28,A000126,1043.33
2026-03-28,A000126,1028.59
2026-04-28,A000126,2222.61
2026-05-28,A000126,2202.96
2026-06-28,A000126,3333.47
2025-07-28,A000127,7970.91
2025-08-28,A000127,7623.44
2025-09-28,A000127,7406.01
2025-10-28,A000127,6730.74
2025-11-28,A000127,6256.09
2025-12-28,A000127,6039.5
2026-01-28,A000127,5821.59
2026-02-28,A000127,5714.72
2026-03-28,A000127,5334.76
2026-04-28,A000127,5111.82
2026-05-28,A000127,5162.45
2026-06-28,A000127,5074.85
2025-07-28,A000128,7877.64
2025-08-28,A000128,7840.26
2025-09-28,A000128,7331.84
2025-10-28,A000128,7780.37
2025-11-28,A000128,8318.21
2025-12-28,A000128,8613.72
2026-01-28,A000128,10800.35
2026-02-28,A000128,10370.84
2026-03-28,A000128,11554.22
2026-04-28,A000128,11924.54
2026-05-28,A000128,11374.63
2026-06-28,A000128,11876.49
2025-07-28,A000129,4341.83
2025-08-28,A000129,4337.01
2025-09-28,A000129,4841.3
2025-10-28,A000129,5445.23
2025-11-28,A000129,6065.32
2025-12-28,A000129,6519.08
2026-01-28,A000129,6367.45
2026-02-28,A000129,6011.24
2026-03-28,A000129,6013.57
2026-04-28,A000129,6478.86
2026-05-28,A000129,6191.71
2026-06-28,A000129,6790.95
2025-07-28,A000130,16646.45
2025-08-28,A000130,16899.61
2025-09-28,A000130,17300.04
2025-10-28,A000130,18279.08
2025-11-28,A000130,19378.2
2025-12-28,A000130,18970.27
2026-01-28,A000130,19918.39
2026-02-28,A000130,19453.65
2026-03-28,A000130,19043.83
2026-04-28,A000130,19155.99
2026-05-28,A000130,20151.24
2026-06-28,A000130,21131.21
2025-07-28,A000131,5138.93
2025-08-28,A000131,5672.51
2025-09-28,A000131,5603.14
2025-10-28,A000131,5507.99
2025-11-28,A000131,5525.2
2025-12-28,A000131,5533.98
2026-01-28,A000131,6026.18
2026-02-28,A000131,6229.47
2026-03-28,A000131,6622.36
2026-04-28,A000131,6548.77
2026-05-28,A000131,6868.02
2026-06-28,A000131,7048.3
2025-07-28,A000132,3422.69
2025-08-28,A000132,2741.83
2025-09-28,A000132,3914.98
2025-10-28,A000132,3908.61
2025-11-28,A000132,4614.13
2025-12-28,A000132,4204.15
2026-01-28,A000132,5083.4
2026-02-28,A000132,5852.4
2026-03-28,A000132,6168.97
2026-04-28,A000132,7113.43
2026-05-28,A000132,8023.23
2026-06-28,A000132,7381.75
2025-07-28,A000133,15247.06
2025-08-28,A000133,15948.63
2025-09-28,A000133,16622.96
2025-10-28,A000133,17414.75
2025-11-28,A000133,17769.75
2025-12-28,A000133,18609.15
2026-01-28,A000133,18281.09
2026-02-28,A000133,18087.98
2026-03-28,A000133,18025.45
2026-04-28,A000133,18508.06
2026-05-28,A000133,18451.79
2026-06-28,A000133,18938.37
2025-07-28,A000134,17105.37
2025-08-28,A000134,17812.57
2025-09-28,A000134,18825.41
2025-10-28,A000134,19741.66
2025-11-28,A000134,20234.18
2025-12-28,A000134,20764.62
2026-01-28,A000134,21752.21
2026-02-28,A000134,22104.66
2026-03-28,A000134,21307.43
2026-04-28,A000134,20952.35
2026-05-28,A000134,22029.39
2026-06-28,A000134,22951.86
2025-07-28,A000135,4394.27
2025-08-28,A000135,5030.68
2025-09-28,A000135,5572.05
2025-10-28,A000135,5870.97
2025-11-28,A000135,6421.14
2025-12-28,A000135,6522.23
2026-01-28,A000135,7173.34
2026-02-28,A000135,7124.59
2026-03-28,A000135,6652.91
2026-04-28,A000135,6823.9
2026-05-28,A000135,6466.2
2026-06-28,A000135,6840.9
2025-07-28,A000136,12136.51
2025-08-28,A000136,11978.63
2025-09-28,A000136,13169.0
2025-10-28,A000136,14377.8
2025-11-28,A000136,14137.61
2025-12-28,A000136,14922.31
2026-01-28,A000136,15835.07
2026-02-28,A000136,15887.69
2026-03-28,A000136,16318.77
2026-04-28,A000136,16588.51
2026-05-28,A000136,17296.27
2026-06-28,A000136,17704.24
2025-07-28,A000137,13946.82
2025-08-28,A000137,13954.64
2025-09-28,A000137,14559.22
2025-10-28,A000137,14289.8
2025-11-28,A000137,14343.45
2025-12-28,A000137,14635.46
2026-01-28,A000137,15218.42
2026-02-28,A000137,15215.97
